Movie Name,Movie ID,User ID,Reviews,Ratings
3 Idiots,4,110,"Being an Indian I have seen a lot of Bollywood movies which do not live upto international standards. 3 Idiots is no different. It's a masala movie, which will draw only mainstream and dumb folk. It might be attractive to the viewers outside as such experiences are new to them, however the truth is that this movie doesn't deserve any place in any top lists on IMDb. I'm sure that the people who have given it a 10/10 have never seen any other movie on the top 250 list. It was a major hit in Indian theatres and any rational,logical and a real movie buff can never like this sort of an impractical movie. To be honest, for an Indian movie I'd give it a 6/10 , however on an international scale it would barely get a 5. If you want to watch a good Indian movie, I'd recommend watching Dev.D which I rate as an 8/10; and I feel should be on the top 250 list. Make a wise decision",1
Avengers: Endgame,5,106,"But its a pretty good film. A bit of a mess in some parts, lacking the cohesive and effortless feel infinity war somehow managed to accomplish. Some silly plot holes and characters that could've been cut (Ahem, captain marvel and thanos). The use of Captain marvel in this film was just ridiculous. Shes there at the start, bails for some reason? And then pops up at the end to serve no purpose but deux ex machina a space ship...

The past thanos part wasn't necessary when you think about it, they could've done this film without a real 'villain' And it would've worked and been a original take on a super hero film without using the same formula we have seen in 10+ super hero films already. The entire final battle felt like a rehashed messy battle, with a bunch more characters against thanos - basically mixing the space battle from infinity war; iron man, spider man etc and the final battle of infinity war with captain america, thor etc.. mashing those two into one within this new film. The scenes of trying to pull the gauntlet off his hand.. it all felt like a rehash.

To me the best part of the film was the first act and half of the second, when everyone is lost and trying to figure out how to continue on. really interesting themes that followed the pay off from infinity wars ending. And then the time heist part. Tho the heist part should've been much more stretched out. With only small parts of thanos within that, and not having him be the big bad again. But just a side character that gets in the way a little bit.

And the setting up for 'new avengers' to replace the beloved actors and characters we have come to associate with these films.. they do not get me at all excited for the next phase in marvel films. Falcon, Valkyrie, blackpanther, cap marvel? I just dont care about them at all. And their actors lack any charisma or depth.

To me this feels like a closing of marvel films that I'll really enjoy for my pop corn fix. I've given infinity war a 10/10 and some of the stand alone films 8's and 9's. But I have a sinking feeling this will not be happening in the future except the guardians of the galaxy films.

It seems i maybe in the minority for my feelings towards this film, but im not sugar coating my opinion like it seems a few people are doing due to nostalgia. Its good, but not great. Had the opportunity to be better, maybe? And the setting up of new characters to come possible reflects on my score to... Because i just don't give two cents about any of them",10
Avengers: Endgame,5,108,"great performances
incredible visuals
story ends in a way to set worth a new generation of marvel stories/characters
perfect send off for the original actors
a must see for any marvel or superhero fan",10
Avengers: Endgame,5,116,"This film is an emotional rollercoaster with some of the coolest superhero plot lines ever drawn up. It's straight up the most epic Marvel film that will probably ever be created. I don't see how Marvel could ever top this, but getting to see these characters all together at least one last time was a reward all on its own.",10
Avengers: Endgame,5,120,"After watching Infinity war, I was looking forward to much more this time, still a perfect ending",10
Avengers: Endgame,5,122,"If you're going to watch this movie, avoid any spoilers, even spoiler free reviews. Which is why I'm not going to say anything about the movie. Not even my opinion. All I'm going to say is:

The crowd applauded 3 times during the movie, and stood up to clap their hands after. This I have never witnessed in a Dutch cinema. Dutch crowds aren't usually passionate about this. I checked the row where I was sitting, and people were crying. After the movie, I was seeing people with smudged mascara. That's all I have to say about the movie.",10
Avengers: Endgame,5,153,"Most cringe worthy superhero movie I've seen. I was eye-rolling most of the time. Near the end I was just hoping for it to finally end. I mean, where to begin, is totally messy and nonsensical! All the time travel doesn't make sense at all. After all the hype I'm so mad at how bad it was",1
Avengers: Endgame,5,102,"99% talking & a rushed battle at the end.

They used 99% old movie footage to market this movie & everyone fell for it, me included.

The only reason it made so much money was because people expected them to elevate above Infinity War, which was a great 1st part.",1
Avengers: Endgame,5,128,Didn't meet expectations,4
Avengers: Endgame,5,104,"As much as we might miss some of the characters who died in Infinity war, this avengers movie was not necessary. The story ended perfectly in last movie. I feel that this was an effort to bring back lost characters for whom most of the little boys and girls cried for in last movie... and in doing so, making tons of mistakes and dynamics change that made it near unwatchable. As much as it upsets people, Thanos was always right. And this was just a sad attempt in making him the unreasonable bad guy... sad.",3
Avengers: Endgame,5,119,Story line is not good..lots of plot hole...Forcely added emotional scene..Good part of movie is thanos..,5
Harry Potter and the Goblet of Fire,6,124,"I liked this film very much. It is much darker than the previous outings, but not as faithful to the source material. The only thing I didn't like so much about the book, was the subplot about Hermione trying to help house elves. It was cute, but interfered too much with the dark overtones of the narratives. The film looks dazzling, especially the ballroom scene. Speaking of that scene, I adored that dress that Hermione was wearing, Emma Watson looked unrecognisable in that scene.Also the music by Patrick Doyle this time was beautiful. I don't think it's as dark as the book, and I wasn't too keen on some of the casting. Roger Lloyd Pack and David Tennant were fine in their roles as the Crouches, but their characters were changed significantly. I did wish they made Crouch's disappearance more mysterious, instead of giving it away, ruining the suspense that was quite compelling up to that scene. I am not too keen on Michael Gambon's Dumbledore, I just don't remember Dumbledore being violent as they made him. As I've said already, I much prefer Richard Harris as the character. I am also on the fence about Mad Eye Moody. Brendan Gleeson is a very talented actor, evident in films like In Bruges and The General. He looked the part, but his voice wasn't exactly what I had in mind for Moody. I have listened to the audio tapes by Stephen Fry, and I imagine Moody's voice as low and gravelly. Although Gleeson mostly succeeded with his role, I personally think he tried too hard. My brother also noted that he didn't like the execution of the three tasks. I didn't like the third task, and the other two were fine. I did think on a positive note that Ralph Fiennes as Voldemort was suitably scary, and with the exception of Dumbledore everyone else was well done. All in all, a flawed but quite engrossing film, that doesn't quite live up to the darkness of the book. 8/10 Bethany Cox",10
Harry Potter and the Goblet of Fire,6,122,"It's unfortunate that so much of the book needed to be cut for time and the movie is still nearly 2 1/2 hours long. The rule of movie editing is when you must trim for time you remove the sub-plots. A lot of story and character development isn't there.

But what is there is a great visual treat. If the movie leaves you with questions just read the book or get the audio version on CD. It would have taken a minimum of another half hour to flesh the movie out and that simply wasn't going to be done by a studio whose primary target is a younger audience. (Note how no studio wants to release an animated film longer than 90 minutes for this reason.) Perhaps Alphonso Curon would have done a better job of cohesion but there really isn't much more that could have been done in the time and the script would have been essentially the same. This movie begs for an extended Lord of the Rings type DVD, another 30 to 60 minutes to give you what was left out for theatrical release.

See it and spend the bucks to see it on the big screen.",10
Harry Potter and the Goblet of Fire,6,103,"While Prisoner was a step forward I alway felt like the film adaptation of Goblet was a step back simply due to time. Goblet really should be longer to cover all the stuff going on here. Yes, we have the games but in order to do that right the whole movie has to be about that. There's not enough time to explore all the other stuff going on here, the relationships shifting and adapting, the mystery of what's going on. None of this feels more epitomized than in the relationship of Ron and Harry. Best buddies up until now and yet, suddenly they're fed up with each other. I understand the reasoning of it all but it doesn't feel like the film is allowed to live in that enough to make the reactions feel reasonable or earned.

Goblet of fire is still decent, it just doesn't feel like a step forward for the series. It's entirely necessary but doesn't progress or amp up in a meaningful enough way. Not that it really matters because at this point you're likely 3-4 movies in and you're either going to see this through or you're not. Just know that it gets progressively better from here.",5
Harry Potter and the Goblet of Fire,6,105,"Mike Newell is forgiven for cutting out so much detail from the book, and JK Rowling is forgiven for writing wonderfully rich books. However, fans of the book cannot help but feel like riding a roller coaster that is so fast there is no time to enjoy the ride. I predict the huge void between book and movie will spur remakes in about 10 to 20 years. Even if the movies must be 5 hours long, Harry Potter fans are willing to sit through them. This movie doesn't get a 10 because it leaves me feeling like something is missing, but it does deserve a 9 for being the best possible portrayal of the book given a 2.5 hour limitation. All said and done, this is the shortest 2.5 hour movie I have ever watched.",5
Harry Potter and the Goblet of Fire,6,145,The worst Potter film yet.,1
Harry Potter and the Goblet of Fire,6,128,horrible idea to make it one movie and not two,1
Harry Potter and the Goblet of Fire,6,114,"I found this installment of the Potter series hard to follow, and frankly, dull and boring. The ""extra"" characters from other schools dilute the ""feel"" of the film. It departs too far from the magic as it pertains to Harry Potter's life and destiny, and relies too much on special effects.

Also, not enough Snape ;-)

Since the kids are getting older, they have to be given boys and girls to fall for, which turns me right off, as such storylines always slow down films. (I'm a female who HATES chick flicks)... and that is exactly what happens.",3
Harry Potter and the Goblet of Fire,6,110,"Both of us agreed, the Goblet of Fire was a soulless, mechanical, disappointment. The latest Potter movie has no humor, no wit, and substitutes frenetic action for plot and dialogue. The characters seem made of cardboard, being moved about by the director to advance the plot. There is none of the subtlety, or wit of the first movie. None of the character development and advancing friendship between the main characters of the second movie. As the Potter movies advance, they have steadily deteriorated. These movies now absolutely are not for children under 16 and are largely a waste of time. Special effects do not make the movie any more. We give the Goblet of Fire two thumbs down for sloppy script, lack of intelligence and substitution of mishmash for coherence.",1
Harry Potter and the Goblet of Fire,6,100,This is a awesome Harry Potter Movie It is really pretty well done with a dark and spooky feel It almost made me wet my pants and I'm 28 years old. Yeah there is some stuff left out that was in the book but there is plenty of action and effects. Its a must see for all fans of the books and movies. This movie is the best of the series to date. I can't wait for the DVD to find out if there's anything added that was left out of the film. This movie is best on the big screen. The young actors are growing up well. I'm afraid that pretty soon they will be too old for there roles in the film. I know some people probably won't like this film too much and its not for the really young kids but Its a great film and I would not miss it for the world.,10
Harry Potter and the Goblet of Fire,6,107,"In 'Harry Potter and the Goblet of Fire' the gang has returned to Hogwarts for yet another school year. This year is special, for Hogwarts is to host the TriWizard tournament. Contestants from rival schools (Beauxbatons Academy and the Durmstrang Institute) have come to participate. This is a very dangerous competition, so dangerous that only one upperclassman from each school can compete. However, when Harry Potter's name is selected as a fourth contestant, the involvement of the evil Voldemort is suspect.

This is the fourth installment of J.K. Rowling's series of Harry Potter books. I did like this much better than the last film 'Harry Potter and the Prisoner of Azkaban', but I still think the first two were better. On it own merits, there is very little character development if any in this movie. You do not really learn much about the new characters that are introduced. Plus you can see several areas where there holes in the plot. I feel these books are getting just too big to cram into one movie. This book should have been made in to two films. It is two and a half hours long, but the time goes by really fast.

I think the director (Mike Newell) did a better job bring the look and feel of Hogwarts than the director (Alfonso Cuarón) of the last. Be that as it may, I still feel there is too much missing in this film and I did not read the book.",1
Before Sunrise ,7,120,"While traveling by train through Europe, the American Jesse (Ethan Hawke) and the French Celine (Julie Delpy) meet each other and decide to spend the night together in Austria. On the next morning, Jesse returns to United States of America, and Celine to Paris.

""Before Sunrise"" is one of my favorite romances, indeed one of the most beautiful love stories I have ever seen. It is a low budget movie with a very simple and real storyline, but the chemistry between Ethan Hawke and Julie Delpy is perfect, and the dialogs are stunning. The direction is amazing, transmitting the feelings of Celine and Jesse to the viewer. I have just completed my review number 1,000 in IMDb, and I choose ""Before Sunrise"" for this significant number because it is a very special film for me. I cannot understand why this movie was not nominated to the Oscar, with such a magnificent screenplay, direction and performances. Yesterday I have probably watched this movie for the third or fourth time, and I still love it. My vote is ten",10
Before Sunrise ,7,109,"American tourist Jesse (Ethan Hawke) meets French student Celine (Julie Delpy) on the train. He talks her into getting off and walk around in Vienna. They walk the night away.

I really love this movie when it first came out. There was no hint of the following sequels. It's just a great charming first date movie. The leads have great chemistry. They are both charming and lovely. This is a lot of first-date talk. It doesn't get tie down by artificial plot elements. There is nothing to drive the plot. There is no Holy Grail. There is no quest. There is no destination. There are just two people talking and trying to connect. It stops and starts. They meet two oddly funny Germans who invite them to their play. In a more conventional movie, they would actually go to this play. They forget to go and that's kind of the point. Their journey meanders without much direction. There are also great scenes of long continuous takes. Director Linklater just let the actors go on forever on the streetcar. The whole movie feels refreshing.",10
Before Sunrise ,7,130,"""Before Sunrise"" is a wonderful love story and has to be among my Top 5 favorite movies ever. Dialog and acting are great. I love the characters and their ideas and thoughts. Of course, the romantic Vienna, introduced in the movie does not exist (you won't find a poet sitting by the river in the middle of the night) and it isn't possible to get to all the places in only one night, either (especially if you're a stranger and it's your first night in Vienna). But that's not the point. The relationship of the two characters is much more important and this part of the story is not at all unrealistic. Although, nothing ever really happens, the movie never gets boring. The ending is genuinely sad without being ""Titanic"" or something. Even if you don't like love stories you should watch this film! I'm a little skeptic about the sequel that is going to be released in summer. The first part is perfect as it is, in my opinion.",8
Before Sunrise ,7,100,"Before Sunrise (1995)' essentially has no plot and, though that's the point as the intention is to be a romance with all the extraneous 'Hollywood' elements removed, this leads to an experience that feels loose, aimless and meandering. It's experimental and laid-back by design but isn't the most gripping of narrative pieces because of it. It certainly feels less a character-study of its two leads and more a vehicle for Linklater, Krizan, Delpy and Hawke (the latter two of whom contributed heavily to the script uncredited) to express some of their most unique of ideas. These come constantly, seeming like stories they've told to friends or theories they have about life, love and religion, and, while they can be interesting (genuinely thought-provoking in cases), they don't really develop the characters and seem sort of out of place within the story. It's difficult to explain why most of that stuff doesn't seem to work, but it just doesn't feel fully genuine in most cases. It doesn't feel like it comes from the characters or express their budding romance, though this sort of talk certainly forms the basis for most relationships. Still, it isn't all unsuccessful. There is certainly some charm to the picture, once it picks up steam. In the end, the experiment seems to have worked. It was creatively refreshing for all involved and evokes memories of wandering around a holiday destination talking about nothing for hours. There's even some impressive long takes and the 'unscripted' feel is admirable considering it was all scripted down to the letter. This all leads to a sort of inane, carefree and somewhat nostalgic - if limited - enjoyment of a hundred-minute conversation told with cinematic language. 6/10.",4
Before Sunrise ,7,123,"Who'd have thunk back then, that this would spawn a trilogy? My guess is nobody. But the first movie was strong enough to have followers and believers in it. Apart from the setting and the two magnificent actors, we get treated to some wonderful dialog. Some great scenery as well and the one subject that rules most of our lives -> Love.

Represented not only by a male and female, but also two different cultures. But it still never feels like this is a cliché or tries to get some cheap shots in to make you laugh. This feels genuine and as viewers we can and should appreciate that. So while this is not necessary watching, you should take a look at this before ... watching the sequels!",6
Before Sunrise ,7,129,"I have always come across scenes from this movie, but i never got the chance to watch it. Now, after i watched it, i really think it was a waste of time. Their conversations are sooo much boring and pretentious, and i spent the whole time wanting the movie to end. I am really amazed of the amount of people who find this movie great and truly romantic!",2
Before Sunrise ,7,106,"Annoying frat boy hits on French girl. For 12 hours. But the worst part is that the French girl goes along with it. For 12 hours. And we are forced to go along with it. For 2 hours. This is the kind of movie that makes you want to smack someone.

Perhaps it wouldn't have been so bad if there had been some sort of chemistry between Ethan Hawke and Julie Delpy. I mean, after all, even annoying frat boys can fall in love. But no. The two are so incompatibly different that, despite what the script says, none of the flirtations are believable. I imagine the minute the director yelled ""cut"", Julie would spin around and head straight for her trailer. Ethan would go soak his head. The problem is that the director never yells ""cut"". Instead we are subjected to watching the awkward, contrived and stiff ramblings of these two people who have nothing in common except for the script.

I saw what the director was trying to do. He was trying to capture the poetry of life through long, continuous shots and mundane dialogue. He was trying to show us how wonderful the simplicity of everyday life can be. But there is nothing artistic or poetic about the shots, the dialogue or the emotion on screen. The whole thing feels like an awkward date you just cant wait to ditch.

""Before Sunrise"" is like ""When Harry Met Sally"", except without the humour, the charm, the witty style, the plot or the music. In essence, there is no reason to watch this movie. If you do watch this movie, make sure you're not sitting near anyone or you might get smacked.

Before sunrise? Heh, I think I'll sleep in.",1
Before Sunrise ,7,101,"I had to watch this thing twice: Once on a plane, where unfortunately, the windows did not open so I could not jump out. Then, when I got to my destination, I went to the theater with some girls in Spain, and it was named something else in Spanish so I had no idea I was going to watch it again until I was already there.

The story is, some girl meets some guy on a train and then they spend the next hour and a half talking about absolutely nothing. If you like movies where two people sit there and talk the whole time and maybe fall in love, you'll love this. Everyone else should stay far away.

I see there's a sequel now too. If I ever am on a plane over the Atlantic and that one comes on, everyone is getting wet.",3
Before Sunrise ,7,121,"Totally boring story about an Amarican student meeting an French girl in Vienna or: How can I put as much romantic clichés as possible in a movie.

They are talking about nothing for 90 minutes while they meet every cliché in the book. Including, the drunken poet, discussing intellectuals, the nice barman and a night in the park.

There is no real chemistry between the to leads and the 'look we are having fun acing' drips from each moment. I really don't understand how people can all for such a cheap and easy thrill.
",3
Before Sunrise ,7,104,"Very Natural feeling and wonderfully romantic. If you wonder whether a movie can sustain interest by merely showing two people having conversation, while walking around Vienna, then Before Sunrise might be your answer. I personally found it enjoyable. It is true its main characters spout a lot of youthful pretentiousness, but that is rather the point of the movie, I believe. Whatever else, Linklater can hardly be faulted for attempting something a little off the beaten path, stylistically speaking.",8
Tumbbad,8,109,"Would you believe me if I tell you the budget of this film is just 5 crores (nearly $700k)? Before you let that fact sink in, would you believe me if I also tell you that this is the director's first ever film? Rahi Anil Barve - remember this name. You might need to speak it when someone asks you who your favourite Bollywood director is. This film was made for 6 years. Keep reading, I will tell you why it took so long.

Tumbbad is set in the village of the same name in Maharashtra. The story is set during the colonial period, and also some of it just after the independence. Though the village exists in real, it is nothing like what has been described in the film. According to the film the village has been cursed for writing the name of Hastar, a demon son of a Goddess who gave birth to 160 million gods. Because of the curse it is always raining in Tumbbad. Since the budget of this film was so low, the filming was only done during monsoon season when it was actually raining in the village. That's how low the budget of the film is - they couldn't even afford fake rain so they had to wait for 6 years to complete the filming.

In spite of the low budget, it does not give the feeling of being cheap at all. In fact if I didn't know better, I'd think this is a very expensive film. The actors aren't popular, but I don't see where the problem is over there. How many of us knew the names of all the actors from Baahubali? Still we watched it, right? So I'd think this is also a regional film. The acting is phenomenal. The horror scenes absolutely give me the creeps. It's perfect in every sense. Even the ending is left on an ambiguous note, enough to leave a shrill down anyone's spine. The posters of this film are also very good, and it's a shame to say that the worst one has been used over here. Look up for the other posters on Google Images.

The reason why Tumbbad failed to cross a huge commercial mark is because it wasn't advertised at all. If I hadn't read an answer on Quora that said it should have been sent to the Oscars instead of Gully Boy, I'd have never even known about its existence. There was literally no talk of it. Sure it has a low budget for making the film, but that doesn't mean they shouldn't spend in the marketing at all. It was so awesome, I for one would have definitely seen it if I had heard about it before. Also the only way to watch it now is through Prime, which will show you this film only if you type the correct spelling in the search box. It's a shame that you can't watch this film unless you know specifically what you're looking for.

I really admire the dedication of the director to make this film. He clearly knew this film wasn't going to be earning those big bucks, yet he continued to make it. This is what happens when you have directors who treat their work not as products but rather as works of art. I really aspire to be a filmmaker of that type. This film will be a very big lesson to me. I wish Rahi Anil Barve a very successful and prosperous career in the future.",10
Tumbbad,8,122,"Tumbbad

With this movie , indian film making has definitely gained a certain level of maturity . I have lost my faith in horror cum thriller zone movies which are produced in india, in past all they do is cut copy paste. This movie is definitely original. They do not use sudden creepy sound effects or the old tricks of moving camera over the shoulder. The director completely relies on the story to work and it works. The camera lenses are well used to portray the claustrophobic scenes . The production value is top notch , totally uplifts the movie. Most of the scene includes rain , the greens and a dark environment which works superbly . Director duo do not try to scare you through formula film making methods. They don't even try to do that ,it's the story and the environment which worked for them. Most of the scenes are designed in low light conditions but the contrast is high enough to attract your eye's attention towards the character. Actors have pulled there character successfully specially Soham Shah who is also the producer. A thousand year old myth , greed, deep dark corner of a humen's psyche , a monster (within and out too), ajay atul's precise background score , the spellbound scenic value and a world class direction . There is so much more this movie has to offer. The masala movie watcher may not able to appreciate the movie as it must be but this movie definitely deserves a sensible class of audience.",10
Tumbbad,8,116,"Tumbbad is a period horror movie starring Soham Shah, Anita Date, Ronjini Chakraborty and Mohammed samad with Jyoti Malshe and Deepak Damle playing supporting roles. The movie is directed by Rahil Anil Barve and Adesh Prasad.

The movie is probably one of the best and beautiful horror movie of Bollywood. The director duo were so dedicated for the perfection of the movie as it took six years to make this movie but were reshot as the director duo was not satisfied with the movie and Soham shah maintained his look for the entire duration of six years.

The acting is great by all the characters but highlights are Soham Shah and Mohammad Samad.

Cinematography is beautiful and so as the virgin location used in major shooting. Majority of the movie is shot in natural light which gives the realistic impact also the entire movie was shot during the monsoon to give realistic cloudy feel. Background music is superb so as the screenplay. The movie doesn't looses it's plot anywhere and keeps you engaged.

This movie is one of the milestones in the history of Indian cinema and a must watch for every true movie lover.",10
Tumbbad,8,143,"I hate indian movies they're garbage just terrible I mean seriously all these singing, dancing and all the dramatic crying they all look the same to me BUT this is the only movie which I liked original screenplay absolutely flawless movie by a genius director I still can't believe this is indian movie highly recommended for horror genre fans",9
Tumbbad,8,124,"Tumbbad is not a common movie. It will leave you gripped to your seat making you think ""what would happen next"". Whole movie is so beautifully shot no wonder it is shot in natural light and the beauty is visible. This movie is a feast for your eyes with cinematic excellence is on full display. You wouldnt even have time to wander off your mind but watch it with eyes wide open. You won't enjoy it on small screen but have to watch in cinema halls. Mind you this movie took 6 years in making can you believe in the perseverance of the people who clung onto movie for 6 years despite harships.",8
Tumbbad,8,126,"I cant believe what i just watched. This is like best storytelling ever i saw in Indian movies and trust me I watched many. I literally lost interest in indian cinemas and i now i cherry pick movies from few directors/writers . My last favorite desi thriller was UGLY and I'm very proud to say WAS. I hope more people start taking interest in movies like this and support the ""artists""(), yes whole film crew team is group of artists who really created something magical. I truly hope that we could get to see more like this. Dont waste time reading anymore reviews and just go watch it.",9
Tumbbad,8,113,"The hundreds of 10/9 reviews honestly make no sense.

Calling this a horror movie is a stretch. It's not horrifying, it's not scary, it's just a long drawn out snooze fest with a dodgy CGI monster and some dreadful zombie type things.

There is no real story. It has a single conceit that's repeated over and over. The mythology is too simple to support the running time which was overly long. Maybe if they had cut half an hour out of it it may have been tighter and better?

The main character is a unpleasant person. You can't root for such a poor excuse for a man. The dialogue is dull.

Ignore the rave reviews. If this is the best thing out of this country I feel sorry for all the people who have to put up with worse than this.

Nearly two hours of my life I'm not getting back, should have listened to my gut and turned it off after 20mins.",5
Tumbbad,8,103,"There are too many reviews here overrating this move. Now, don't get me wrong, the production of this film is very good and the cinematography is really well done for a budget of this calibre...or even if it had cost more. Also I must say that the narrative of the first half of the film choosing when to reveal info to you, is enjoyable. However that's as far as the praise goes with me. Watching the protagonist and the characters around him from the very beginning just leaves you with such distaste. You end up totally disengaging yourself from these characters of the story due to their choices and behaviour. Of course they are meant to be like this, however there is no real contrast to this so that the viewer can find themselves drawn to another character. The characters themselves are very selfish and simplistic, that don't evolve over the script and and just leave you empty. This is the same for the story itself, where it comes across like a children's tale that is filled with adult like horror visuals. This is a shame as the premise behind the story feels like an original story, but it lets you down in what it chooses to do with this film.",5
Tumbbad,8,105,"I thought I would watch this movie after seeing a lot of good reviews , but after watching it I realized that they are all paid comments. Way too boring",2
Tumbbad,8,111,"If you are a connoisseur of horror movies then this movie comes across as a bad grape. There is no horror, no gripping script, only tense moments you feel are when after few minutes into movie you realize you wasted your money.",1
